,체력,공격,방어,스피드,특수공격,특수방어,점수,승률,포켓몬_번호,사용한_기술의_위력,결과
496,45,39,10,10,36,12,66.0,37.0,625,31,0
497,88,44,30,19,31,26,22.0,24.0,742,29,0
498,70,35,13,11,39,16,49.0,34.0,1017,6,0
499,60,49,12,20,24,10,33.0,52.0,517,77,1
500,96,38,39,14,40,34,27.0,25.0,0,1,0
501,32,46,17,29,39,26,12.0,55.0,982,61,1
502,68,41,30,20,27,32,61.0,66.0,72,63,1
503,46,46,10,16,23,38,1.0,5.0,57,33,0
504,89,31,35,29,16,10,34.0,38.0,214,39,0
505,49,21,15,25,22,10,55.0,86.0,984,72,1
506,73,23,20,18,10,29,6.0,94.0,993,53,1
507,72,25,22,40,34,10,59.0,42.0,929,6,0
508,35,22,31,35,36,29,71.0,14.0,590,22,0
509,25,25,35,33,23,30,59.0,53.0,886,60,1
510,86,43,26,36,37,15,14.0,18.0,819,5,0
511,42,34,17,10,40,30,87.0,93.0,518,80,1
512,78,41,23,33,40,15,64.0,39.0,27,35,0
513,27,47,40,33,29,21,42.0,91.0,470,89,1
514,85,39,19,31,15,37,27.0,9.0,702,24,0
515,44,41,14,33,37,13,10.0,27.0,583,8,0
516,40,44,27,32,38,28,75.0,20.0,872,8,0
517,96,30,36,37,34,28,63.0,94.0,588,69,1
518,55,50,13,12,30,31,20.0,52.0,466,85,1
519,67,22,22,24,14,17,79.0,78.0,5,88,1
520,24,34,17,10,24,11,36.0,9.0,362,28,0
521,22,31,33,14,34,21,86.0,26.0,414,9,0
522,36,26,16,29,33,30,81.0,70.0,376,79,1
523,52,48,15,27,31,38,82.0,2.0,804,40,0
524,31,22,31,21,18,20,87.0,66.0,597,82,1
525,33,38,40,16,22,19,25.0,89.0,654,92,1
526,39,50,32,19,31,38,32.0,15.0,428,48,0
527,89,32,17,17,17,11,100.0,72.0,748,72,1
528,50,29,13,37,17,11,99.0,59.0,106,97,1
529,22,48,20,18,31,37,72.0,47.0,42,0,0
530,97,46,22,20,12,30,91.0,16.0,290,13,0
531,47,22,10,29,28,35,14.0,97.0,310,65,1
532,80,28,25,29,17,12,21.0,17.0,826,10,0
533,81,30,29,19,16,38,61.0,100.0,245,87,1
534,68,25,37,26,33,10,71.0,6.0,951,0,0
535,33,37,25,12,29,36,10.0,7.0,28,26,0
536,100,35,23,38,16,11,81.0,43.0,680,35,0
537,46,22,20,18,24,39,95.0,25.0,52,14,0
538,77,50,17,39,30,11,98.0,31.0,689,34,0
539,31,33,35,33,24,38,35.0,96.0,272,94,1
540,68,20,32,11,22,37,73.0,52.0,954,72,1
541,92,35,17,25,22,10,27.0,76.0,943,62,1
542,74,37,36,15,13,37,30.0,76.0,26,59,1
543,58,23,29,17,20,10,11.0,47.0,286,3,0
544,27,28,36,31,29,29,54.0,2.0,558,26,0
545,62,33,14,11,11,13,26.0,76.0,152,52,1
546,21,25,33,34,37,30,33.0,68.0,859,100,1
547,24,21,22,17,39,40,24.0,85.0,942,96,1
548,72,25,23,37,15,19,87.0,35.0,24,36,0
549,21,21,31,25,35,10,10.0,27.0,265,43,0
550,43,46,40,30,36,23,90.0,61.0,306,71,1
551,94,21,15,37,33,38,48.0,94.0,388,54,1
552,61,24,34,29,38,38,57.0,41.0,780,31,0
553,87,31,13,17,38,17,23.0,13.0,186,36,0
554,90,34,29,19,22,20,73.0,93.0,592,99,1
555,54,20,28,20,31,17,98.0,60.0,1009,93,1
556,100,46,24,36,39,11,60.0,99.0,435,84,1
557,63,49,20,40,11,40,69.0,90.0,905,96,1
558,58,33,21,38,15,39,8.0,17.0,488,24,0
559,77,39,12,19,31,16,13.0,59.0,167,80,1
560,76,21,12,32,23,30,65.0,60.0,721,77,1
561,77,42,17,15,26,16,39.0,84.0,31,71,1
562,83,26,24,27,12,21,4.0,7.0,75,9,0
563,23,47,33,15,29,15,93.0,41.0,220,29,0
564,69,43,26,15,17,26,97.0,40.0,982,1,0
565,23,36,34,29,40,34,97.0,48.0,256,8,0
566,38,25,23,28,21,20,82.0,75.0,816,53,1
567,95,30,22,16,13,32,56.0,91.0,587,69,1
568,20,40,18,39,24,14,70.0,71.0,993,84,1
569,60,27,27,40,39,13,21.0,71.0,825,88,1
570,59,20,15,15,15,13,71.0,87.0,597,76,1
571,60,20,24,13,23,38,53.0,75.0,963,79,1
572,34,20,34,37,40,33,23.0,32.0,573,14,0
573,89,47,17,37,29,25,34.0,92.0,479,71,1
574,53,38,21,14,26,39,49.0,16.0,67,40,0
575,85,23,27,12,29,25,34.0,40.0,201,15,0
576,68,27,32,11,15,40,24.0,62.0,435,82,1
577,30,46,32,28,12,36,7.0,64.0,815,98,1
578,42,23,30,32,20,16,98.0,55.0,166,90,1
579,71,41,14,21,12,23,33.0,68.0,891,72,1
580,74,30,30,37,22,12,61.0,53.0,399,100,1
581,41,24,27,32,11,23,2.0,57.0,541,69,1
582,70,20,20,23,29,39,3.0,29.0,770,21,0
583,35,43,19,17,18,27,79.0,21.0,373,8,0
584,25,33,23,35,36,38,54.0,73.0,517,92,1
585,67,24,29,36,21,13,92.0,41.0,445,23,0
586,43,38,10,30,25,18,68.0,30.0,199,49,0
587,21,32,40,29,27,27,33.0,77.0,860,81,1
588,28,48,14,14,22,10,18.0,48.0,1001,24,0
589,51,44,23,39,36,30,28.0,87.0,582,62,1
590,49,42,22,15,17,27,89.0,46.0,306,36,0
591,87,41,33,24,29,32,74.0,16.0,129,42,0
592,94,45,20,19,17,13,39.0,23.0,196,24,0
593,20,40,32,18,27,12,36.0,34.0,723,40,0
594,42,33,31,25,15,11,73.0,29.0,17,36,0
595,67,30,11,16,35,13,33.0,71.0,800,64,1
596,29,47,12,35,28,24,4.0,78.0,491,69,1
597,44,49,15,23,11,28,3.0,6.0,110,39,0
598,40,38,13,26,23,16,41.0,25.0,811,10,0
599,100,33,39,28,34,36,26.0,63.0,846,68,1
600,72,30,18,17,32,37,10.0,98.0,253,80,1
601,89,31,23,14,38,40,57.0,55.0,158,97,1
602,37,34,12,23,11,28,91.0,88.0,198,84,1
603,37,20,31,34,12,28,35.0,48.0,639,5,0
604,77,49,12,27,20,19,78.0,46.0,250,5,0
605,79,44,34,25,21,28,73.0,44.0,716,26,0
606,97,31,24,12,28,32,66.0,7.0,872,28,0
607,47,41,20,34,13,22,51.0,93.0,57,68,1
608,94,25,17,24,23,31,34.0,7.0,418,21,0
609,34,34,40,34,38,22,20.0,8.0,555,27,0
610,75,23,18,23,19,36,25.0,52.0,341,70,1
611,34,33,22,25,16,34,42.0,29.0,482,42,0
612,83,37,15,34,26,35,99.0,54.0,332,80,1
613,82,46,35,34,14,35,81.0,20.0,871,0,0
614,46,47,18,35,23,35,35.0,10.0,96,29,0
615,84,42,19,24,21,18,63.0,89.0,793,55,1
616,55,50,12,23,36,30,20.0,67.0,751,83,1
617,62,38,20,11,11,22,38.0,87.0,603,65,1
618,28,43,31,19,21,33,65.0,38.0,927,21,0
619,43,33,30,37,28,28,81.0,61.0,461,55,1
620,35,49,25,15,33,33,37.0,48.0,973,23,0
621,86,37,35,37,19,28,82.0,34.0,298,40,0
622,71,39,32,34,12,25,58.0,48.0,339,48,0
623,73,26,29,21,11,22,78.0,31.0,924,35,0
624,76,38,15,39,38,37,65.0,40.0,311,4,0
625,26,25,29,28,11,25,10.0,50.0,157,68,1
626,83,48,35,40,17,14,29.0,31.0,611,25,0
627,80,21,18,27,18,21,58.0,61.0,23,77,1
628,58,25,28,24,15,35,48.0,86.0,311,97,1
629,53,23,11,15,20,12,32.0,27.0,865,35,0
630,61,31,26,11,36,19,84.0,57.0,668,71,1
631,95,33,32,29,13,32,25.0,55.0,165,97,1
632,20,50,20,27,27,35,14.0,81.0,964,55,1
633,82,30,14,23,22,39,30.0,48.0,23,32,0
634,31,26,30,18,16,27,61.0,41.0,743,16,0
635,94,33,33,25,29,27,7.0,12.0,602,18,0
636,98,26,13,18,32,21,85.0,86.0,5,65,1
637,100,44,20,18,36,24,96.0,42.0,549,6,0
638,23,22,20,14,22,35,70.0,64.0,807,56,1
639,92,31,10,15,10,18,77.0,82.0,224,63,1
640,84,42,29,11,20,34,33.0,52.0,502,97,1
641,35,42,30,11,22,21,5.0,64.0,854,70,1
642,88,35,29,38,12,17,35.0,47.0,618,26,0
643,63,39,20,40,40,34,37.0,30.0,321,32,0
644,36,26,21,38,23,12,66.0,58.0,466,64,1
645,47,42,40,33,25,36,81.0,60.0,1021,75,1
646,42,44,27,27,17,34,44.0,1.0,148,15,0
647,66,29,20,10,12,34,50.0,60.0,221,59,1
648,63,34,12,12,38,13,45.0,75.0,477,52,1
649,86,46,40,17,28,19,41.0,13.0,256,17,0
650,91,29,22,40,26,40,23.0,13.0,774,25,0
651,51,33,20,24,28,32,71.0,48.0,844,46,0
652,43,49,26,12,27,22,80.0,2.0,557,6,0
653,26,41,24,10,29,11,40.0,0.0,656,9,0
654,44,26,18,24,26,25,93.0,69.0,916,62,1
655,23,48,22,33,20,23,83.0,5.0,401,29,0
656,37,25,35,17,25,31,10.0,96.0,151,53,1
657,36,38,35,22,29,19,78.0,0.0,333,30,0
658,86,21,26,32,37,29,6.0,15.0,737,49,0
659,26,28,40,24,34,29,21.0,19.0,843,39,0
660,66,30,28,25,15,34,87.0,6.0,666,42,0
661,65,33,27,37,27,14,98.0,81.0,779,70,1
662,48,45,22,19,23,32,35.0,34.0,532,17,0
663,29,26,19,37,16,20,72.0,21.0,968,18,0
664,99,22,15,34,14,22,13.0,72.0,61,52,1
665,64,38,36,33,27,26,54.0,49.0,962,11,0
666,58,20,37,33,15,23,79.0,96.0,728,91,1
667,89,26,22,15,15,28,85.0,72.0,119,56,1
668,52,34,39,30,18,18,29.0,5.0,869,48,0
669,35,31,27,20,33,36,87.0,75.0,51,96,1
670,21,39,26,12,37,37,63.0,82.0,629,67,1
671,51,41,31,37,22,31,54.0,62.0,156,58,1
672,33,29,39,16,17,25,94.0,45.0,169,5,0
673,85,34,39,28,40,30,8.0,33.0,567,33,0
674,63,39,14,15,32,39,83.0,33.0,520,13,0
675,61,23,10,22,10,33,16.0,52.0,205,90,1
676,59,26,23,24,30,16,35.0,35.0,587,33,0
677,50,44,19,23,20,39,64.0,76.0,459,69,1
678,41,42,10,29,11,20,44.0,70.0,690,88,1
679,31,21,25,18,32,14,75.0,29.0,151,9,0
680,79,45,14,26,27,38,30.0,33.0,729,8,0
681,96,42,16,15,35,23,87.0,90.0,1016,64,1
682,98,28,15,32,26,21,13.0,18.0,685,30,0
683,35,42,27,25,39,10,82.0,70.0,460,59,1
684,81,31,13,22,34,26,78.0,22.0,896,19,0
685,59,43,20,10,18,12,86.0,13.0,479,22,0
686,31,25,37,31,31,31,7.0,66.0,98,75,1
687,37,32,39,38,30,20,12.0,17.0,320,17,0
688,73,21,36,39,17,26,21.0,91.0,658,64,1
689,89,39,13,11,10,24,56.0,97.0,575,72,1
690,96,30,37,20,13,19,75.0,11.0,266,34,0
691,25,41,14,15,35,21,39.0,84.0,76,85,1
692,47,26,23,10,19,33,43.0,49.0,690,48,0
693,45,30,22,17,10,19,4.0,42.0,121,23,0
694,63,27,19,31,40,10,49.0,96.0,727,81,1
695,90,27,29,29,25,31,93.0,34.0,648,1,0
696,74,27,22,16,33,36,37.0,13.0,82,13,0
697,42,35,13,25,27,13,12.0,98.0,612,61,1
698,25,45,35,26,13,37,8.0,5.0,32,41,0
699,48,34,17,17,13,34,24.0,34.0,911,40,0
700,73,33,36,38,32,21,94.0,68.0,142,96,1
701,36,24,37,19,15,14,58.0,74.0,464,74,1
702,69,36,30,19,20,21,11.0,73.0,505,62,1
703,81,39,35,35,14,37,46.0,52.0,405,85,1
704,32,29,11,27,22,26,76.0,26.0,68,39,0
705,62,45,18,21,19,27,72.0,12.0,31,21,0
706,31,25,37,30,31,20,29.0,48.0,560,15,0
707,45,25,31,37,17,11,84.0,5.0,172,36,0
708,90,32,33,14,18,32,44.0,72.0,202,84,1
709,66,46,34,34,35,22,33.0,55.0,384,61,1
710,82,41,38,32,14,15,76.0,68.0,690,53,1
711,82,29,21,19,32,25,78.0,20.0,37,49,0
712,95,22,21,31,15,32,49.0,48.0,686,41,0
713,100,24,40,21,39,32,41.0,94.0,767,85,1
714,79,36,35,28,26,37,61.0,52.0,490,70,1
715,53,24,39,39,12,35,35.0,77.0,912,69,1
716,54,46,29,10,40,37,24.0,37.0,824,35,0
717,68,23,29,28,34,23,93.0,45.0,374,28,0
718,46,39,15,23,30,37,19.0,58.0,37,71,1
719,53,32,14,40,22,32,41.0,6.0,958,16,0
720,74,46,40,12,39,34,86.0,30.0,410,0,0
721,55,22,36,10,10,33,7.0,65.0,518,66,1
722,74,47,27,30,11,38,76.0,19.0,756,37,0
723,20,36,26,19,21,35,31.0,76.0,672,81,1
724,65,40,16,33,13,12,41.0,48.0,2,1,0
725,29,44,24,32,17,29,19.0,27.0,221,47,0
726,26,50,11,39,31,22,57.0,45.0,446,35,0
727,81,34,17,36,32,35,71.0,18.0,752,37,0
728,62,32,10,10,29,22,35.0,74.0,307,96,1
729,68,39,40,12,29,14,37.0,69.0,745,56,1
730,20,32,27,28,24,34,43.0,74.0,90,96,1
731,79,49,25,12,39,13,72.0,75.0,484,59,1
732,40,27,35,38,20,18,31.0,15.0,881,44,0
733,76,48,37,38,17,31,78.0,12.0,900,32,0
734,39,32,14,32,23,30,53.0,77.0,597,67,1
735,48,49,36,31,13,20,42.0,44.0,186,12,0
736,33,26,10,14,30,26,78.0,9.0,323,28,0
737,91,43,31,29,28,16,93.0,79.0,818,84,1
738,25,47,17,19,24,19,47.0,71.0,75,65,1
739,49,49,11,40,25,39,97.0,68.0,509,87,1
740,61,40,14,10,35,11,30.0,15.0,854,19,0
741,43,47,19,32,20,16,37.0,26.0,301,49,0
742,59,23,17,13,15,21,24.0,43.0,972,26,0
743,34,44,11,17,30,32,89.0,25.0,602,28,0
744,67,34,37,40,11,18,20.0,70.0,282,75,1
745,62,30,40,36,33,31,15.0,22.0,191,18,0
746,40,27,37,21,26,15,35.0,78.0,191,53,1
747,85,42,19,40,35,13,56.0,2.0,329,48,0
748,76,33,10,24,11,25,75.0,4.0,741,11,0
749,57,50,36,39,12,22,51.0,72.0,333,58,1
750,60,27,13,15,28,33,28.0,69.0,708,82,1
751,22,32,39,22,12,31,6.0,14.0,577,4,0
752,21,35,28,13,36,35,50.0,58.0,267,99,1
753,45,42,17,25,13,34,31.0,90.0,391,58,1
754,36,25,20,39,39,14,95.0,50.0,900,77,1
755,90,22,33,33,22,39,26.0,37.0,361,34,0
756,74,30,23,14,19,29,38.0,1.0,148,41,0
757,85,28,39,38,14,17,76.0,96.0,716,55,1
758,84,48,40,12,25,17,49.0,18.0,763,22,0
759,84,42,32,32,11,11,7.0,57.0,980,84,1
760,83,25,34,27,23,36,69.0,82.0,692,79,1
761,48,26,11,38,34,35,36.0,33.0,874,20,0
762,79,38,21,33,17,28,47.0,52.0,853,98,1
763,52,31,39,28,38,23,33.0,71.0,626,74,1
764,79,33,39,25,31,19,25.0,3.0,240,11,0
765,22,34,18,33,20,15,52.0,39.0,553,29,0
766,44,30,34,12,16,34,27.0,41.0,166,39,0
767,99,35,26,35,32,23,44.0,2.0,590,27,0
768,63,38,35,38,35,29,20.0,73.0,274,61,1
769,62,35,15,13,25,19,100.0,29.0,115,39,0
770,81,22,15,18,13,39,88.0,5.0,171,39,0
771,51,39,38,34,25,27,56.0,95.0,286,62,1
772,66,31,17,35,24,21,56.0,84.0,252,51,1
773,96,40,23,10,27,32,43.0,23.0,200,4,0
774,69,30,34,31,39,13,1.0,9.0,397,17,0
775,47,34,35,20,29,37,50.0,68.0,1017,59,1
776,38,38,22,15,18,15,93.0,46.0,710,47,0
777,73,34,16,29,12,39,27.0,46.0,353,3,0
778,60,42,30,18,20,12,76.0,88.0,28,55,1
779,71,35,24,24,26,18,29.0,4.0,410,47,0
780,30,29,26,10,19,29,28.0,64.0,76,100,1
781,46,44,16,32,29,32,3.0,90.0,349,91,1
782,66,37,14,21,15,22,87.0,67.0,913,65,1
783,35,30,40,33,27,19,80.0,26.0,461,17,0
784,79,26,26,24,34,11,9.0,85.0,804,100,1
785,48,27,15,23,36,40,51.0,40.0,441,39,0
786,79,29,19,37,34,40,96.0,4.0,534,30,0
787,63,22,34,19,31,39,67.0,68.0,928,58,1
788,81,41,14,15,38,29,47.0,19.0,859,38,0
789,86,33,20,16,34,34,13.0,47.0,297,33,0
790,47,44,33,34,23,39,88.0,8.0,280,46,0
791,47,21,11,21,34,34,56.0,90.0,496,60,1
792,59,37,25,10,24,26,95.0,51.0,20,80,1
793,58,25,34,27,34,12,83.0,64.0,846,100,1
794,25,22,33,27,32,35,60.0,47.0,331,49,0
795,95,42,31,27,18,33,64.0,61.0,175,98,1
796,99,24,32,14,21,27,99.0,35.0,143,23,0
797,60,28,33,14,22,19,72.0,61.0,107,92,1
798,40,33,25,36,13,24,97.0,11.0,677,33,0
799,88,38,37,34,27,28,5.0,77.0,268,94,1
800,42,50,27,39,14,11,42.0,27.0,914,44,0
801,58,25,37,37,18,36,19.0,93.0,942,96,1
802,41,30,12,28,28,35,76.0,72.0,764,67,1
803,38,43,40,25,37,20,14.0,11.0,35,9,0
804,70,36,21,10,14,17,67.0,2.0,288,3,0
805,92,50,36,22,30,38,28.0,28.0,510,18,0
806,38,25,33,39,36,17,75.0,71.0,316,88,1
807,42,23,24,39,32,21,8.0,19.0,594,1,0
808,79,20,32,13,31,16,0.0,20.0,471,23,0
809,77,42,22,40,11,13,60.0,37.0,552,28,0
810,72,39,37,25,14,12,92.0,32.0,867,44,0
811,47,23,29,37,14,23,9.0,72.0,636,78,1
812,36,37,38,29,11,11,25.0,89.0,360,78,1
813,45,20,38,38,21,31,83.0,10.0,263,6,0
814,66,34,20,37,38,32,24.0,25.0,876,21,0
815,27,28,11,29,20,34,6.0,54.0,982,53,1
816,73,26,12,20,16,20,81.0,66.0,147,86,1
817,54,48,18,27,24,29,92.0,53.0,983,65,1
818,89,37,32,31,10,23,42.0,54.0,393,61,1
819,55,49,29,12,29,34,71.0,19.0,562,33,0
820,90,22,35,35,21,22,91.0,88.0,205,72,1
821,89,49,28,10,28,40,78.0,56.0,818,89,1
822,90,36,15,15,40,21,99.0,59.0,938,82,1
823,67,45,33,16,12,38,39.0,7.0,501,35,0
824,39,43,33,28,17,18,88.0,88.0,201,75,1
825,22,21,24,29,23,25,86.0,60.0,203,92,1
826,67,48,33,35,21,22,12.0,29.0,728,31,0
827,91,36,12,16,38,27,23.0,40.0,362,34,0
828,45,28,38,37,19,31,61.0,21.0,320,7,0
829,64,46,28,11,27,16,36.0,9.0,708,12,0
830,53,32,13,32,25,10,11.0,33.0,582,22,0
831,83,35,31,40,24,13,56.0,83.0,664,70,1
832,93,41,34,20,19,13,78.0,70.0,889,80,1
833,22,24,14,31,21,10,31.0,34.0,97,6,0
834,50,24,11,27,22,27,26.0,75.0,60,73,1
835,46,45,35,30,39,34,90.0,82.0,471,60,1
836,25,22,38,38,19,38,22.0,60.0,116,66,1
837,77,26,33,29,31,36,15.0,38.0,340,5,0
838,84,22,35,33,23,40,36.0,13.0,738,20,0
839,49,20,10,29,22,32,52.0,22.0,540,12,0
840,44,24,11,18,27,26,10.0,97.0,817,88,1
841,40,46,39,21,31,30,55.0,60.0,150,89,1
842,63,45,11,37,21,30,6.0,0.0,799,24,0
843,94,42,19,32,21,21,96.0,63.0,177,79,1
844,89,41,35,33,27,38,31.0,79.0,283,93,1
845,79,43,10,37,10,10,81.0,25.0,971,24,0
846,20,23,37,27,30,29,24.0,92.0,747,84,1
847,68,34,17,26,26,40,92.0,71.0,384,73,1
848,65,24,30,28,24,16,47.0,94.0,214,91,1
849,57,33,27,38,26,15,93.0,5.0,1024,45,0
850,58,24,22,36,19,18,15.0,86.0,587,61,1
851,40,38,33,15,35,20,71.0,6.0,484,8,0
852,66,30,19,31,21,30,9.0,18.0,1023,33,0
853,95,25,31,11,17,30,6.0,95.0,215,51,1
854,22,22,17,25,33,18,42.0,27.0,247,45,0
855,82,23,26,35,39,19,52.0,83.0,66,64,1
856,37,42,37,19,35,16,64.0,67.0,554,58,1
857,24,33,17,19,22,36,26.0,1.0,183,21,0
858,92,23,34,29,31,14,21.0,79.0,593,56,1
859,60,20,32,11,32,13,36.0,81.0,766,70,1
860,48,33,28,10,30,10,53.0,65.0,274,67,1
861,67,36,25,30,23,17,50.0,33.0,342,37,0
862,29,21,32,20,38,36,41.0,2.0,805,9,0
863,33,21,30,40,34,15,84.0,2.0,878,9,0
864,83,49,29,38,21,18,4.0,61.0,991,55,1
865,54,27,13,34,33,40,4.0,98.0,729,78,1
866,30,34,18,28,31,26,10.0,90.0,866,81,1
867,100,28,14,12,38,17,72.0,80.0,417,74,1
868,90,21,40,29,35,25,87.0,57.0,294,55,1
869,81,30,37,18,32,38,40.0,1.0,345,2,0
870,28,36,29,17,15,11,58.0,63.0,908,57,1
871,29,40,12,38,35,16,65.0,56.0,710,81,1
872,80,49,10,10,13,39,97.0,31.0,622,9,0
873,40,26,24,40,21,40,71.0,78.0,702,94,1
874,39,22,36,13,23,39,47.0,60.0,361,73,1
875,27,20,30,35,17,15,14.0,28.0,878,48,0
876,70,32,25,26,19,19,36.0,30.0,337,17,0
877,84,42,12,35,10,34,62.0,10.0,478,36,0
878,87,34,33,12,18,13,23.0,67.0,10,100,1
879,40,32,27,32,11,31,61.0,89.0,82,66,1
880,57,23,38,13,18,12,71.0,86.0,199,66,1
881,30,41,35,25,26,18,89.0,54.0,390,77,1
882,34,30,24,37,11,34,60.0,53.0,76,77,1
883,55,29,39,30,36,20,35.0,92.0,322,58,1
884,80,38,19,38,21,20,21.0,75.0,794,69,1
885,48,29,33,21,32,31,8.0,76.0,647,97,1
886,45,35,31,36,31,19,87.0,44.0,830,43,0
887,31,36,12,16,24,11,93.0,79.0,127,54,1
888,82,20,35,20,13,11,78.0,4.0,149,29,0
889,50,24,33,13,18,28,81.0,22.0,704,48,0
890,51,36,24,30,21,25,58.0,27.0,588,26,0
891,26,43,11,38,20,24,2.0,54.0,131,71,1
892,77,31,33,35,11,37,66.0,64.0,650,86,1
893,70,50,40,35,10,17,24.0,90.0,554,94,1
894,40,31,15,37,12,23,68.0,35.0,690,35,0
895,90,41,26,18,30,28,3.0,2.0,406,9,0
896,59,46,28,16,12,20,23.0,64.0,593,85,1
897,93,49,40,38,23,26,95.0,0.0,938,33,0
898,22,36,16,15,30,27,84.0,61.0,403,62,1
899,42,47,21,21,12,16,88.0,36.0,114,11,0
900,50,29,16,38,36,35,4.0,77.0,423,71,1
901,37,25,13,20,37,23,50.0,97.0,958,90,1
902,66,27,32,24,16,14,18.0,42.0,591,38,0
903,42,47,17,39,14,34,53.0,80.0,519,77,1
904,53,40,21,22,14,30,44.0,46.0,670,20,0
905,79,37,11,30,28,30,56.0,6.0,462,25,0
906,30,43,10,21,25,13,89.0,42.0,166,40,0
907,34,50,22,14,34,36,50.0,66.0,387,97,1
908,78,33,28,38,18,14,91.0,11.0,1005,39,0
909,73,23,35,36,17,15,60.0,92.0,290,58,1
910,80,32,39,13,18,31,64.0,12.0,688,2,0
911,61,47,14,39,19,34,32.0,16.0,254,13,0
912,100,24,35,37,36,19,58.0,13.0,1009,43,0
913,67,42,21,22,13,11,51.0,95.0,282,80,1
914,64,44,38,13,35,29,14.0,19.0,813,26,0
915,57,30,11,16,21,25,92.0,52.0,24,73,1
916,82,42,35,40,34,19,3.0,21.0,899,45,0
917,84,47,15,17,27,30,91.0,15.0,716,21,0
918,21,28,26,27,24,34,93.0,37.0,118,49,0
919,68,43,34,21,23,21,40.0,49.0,307,4,0
920,82,33,29,24,15,22,71.0,19.0,481,16,0
921,56,46,23,20,19,30,12.0,86.0,884,94,1
922,68,48,36,28,19,37,100.0,83.0,923,81,1
923,43,34,32,28,20,14,55.0,61.0,926,56,1
924,85,21,25,19,16,23,31.0,96.0,424,90,1
925,39,24,27,38,10,32,63.0,52.0,892,91,1
926,87,49,37,31,14,10,12.0,99.0,261,60,1
927,48,48,11,32,12,16,92.0,39.0,909,30,0
928,65,48,25,24,24,32,22.0,53.0,718,60,1
929,46,20,13,35,37,25,19.0,44.0,459,19,0
930,24,32,26,21,18,11,75.0,3.0,78,34,0
931,73,36,15,40,21,31,8.0,95.0,806,60,1
932,20,24,20,34,34,19,39.0,27.0,22,6,0
933,20,43,15,17,33,12,87.0,39.0,787,33,0
934,57,32,28,10,29,33,4.0,52.0,247,71,1
935,62,29,25,12,28,19,42.0,88.0,331,53,1
936,100,42,12,15,39,27,12.0,24.0,299,44,0
937,50,39,35,25,37,40,95.0,53.0,897,80,1
938,20,28,13,35,30,20,85.0,86.0,240,88,1
939,91,34,20,34,28,21,94.0,100.0,81,56,1
940,35,37,20,29,18,11,43.0,9.0,201,21,0
941,33,50,34,30,36,15,10.0,95.0,956,75,1
942,77,43,38,26,33,27,93.0,49.0,886,18,0
943,52,45,33,13,39,16,37.0,20.0,517,38,0
944,77,25,14,13,36,15,35.0,96.0,669,94,1
945,98,26,32,30,16,16,57.0,19.0,766,13,0
946,54,20,17,18,14,12,16.0,22.0,467,8,0
947,32,28,26,25,12,19,36.0,7.0,268,18,0
948,22,26,13,39,19,28,92.0,64.0,507,57,1
949,30,30,37,11,16,22,39.0,30.0,129,24,0
950,51,30,19,28,21,27,9.0,49.0,368,24,0
951,61,31,16,23,21,19,11.0,72.0,849,74,1
952,40,30,16,27,34,36,20.0,83.0,540,67,1
953,70,38,40,21,22,20,89.0,58.0,58,89,1
954,24,36,39,30,19,14,52.0,87.0,58,82,1
955,63,41,24,23,23,36,54.0,81.0,11,55,1
956,100,38,38,22,32,35,47.0,84.0,644,52,1
957,33,36,37,25,33,24,14.0,47.0,393,21,0
958,40,20,15,18,23,18,65.0,45.0,89,3,0
959,27,30,40,27,16,34,91.0,8.0,117,41,0
960,41,28,14,25,16,10,100.0,73.0,608,75,1
961,57,26,37,37,28,22,94.0,32.0,12,27,0
962,46,20,36,29,18,24,66.0,92.0,888,84,1
963,63,41,18,36,34,23,14.0,54.0,593,57,1
964,35,35,18,23,32,26,28.0,88.0,842,73,1
965,93,33,17,24,31,25,64.0,25.0,750,48,0
966,43,43,24,32,32,10,17.0,3.0,389,23,0
967,26,47,13,21,26,40,28.0,94.0,976,82,1
968,100,50,19,22,36,38,19.0,42.0,146,25,0
969,33,36,40,35,34,18,100.0,27.0,57,11,0
970,26,36,28,22,15,32,19.0,15.0,771,2,0
971,43,41,24,18,15,23,20.0,31.0,819,9,0
972,31,27,28,18,32,11,51.0,27.0,389,37,0
973,47,20,11,25,27,21,20.0,3.0,743,8,0
974,47,37,34,12,17,18,97.0,2.0,918,16,0
975,81,43,40,26,17,35,63.0,74.0,703,80,1
976,35,28,15,33,17,17,30.0,88.0,548,71,1
977,85,28,27,33,12,33,69.0,26.0,935,24,0
978,33,23,25,37,26,16,88.0,12.0,371,36,0
979,51,20,18,31,39,16,45.0,28.0,681,20,0
980,76,20,15,31,36,37,86.0,81.0,642,77,1
981,99,28,11,13,35,12,19.0,46.0,429,14,0
982,28,30,14,19,38,20,40.0,24.0,748,18,0
983,77,48,24,17,30,28,77.0,14.0,412,6,0
984,35,37,25,20,30,35,82.0,76.0,306,91,1
985,82,24,30,29,14,35,73.0,92.0,656,70,1
986,91,21,36,40,19,16,15.0,54.0,576,96,1
987,76,34,24,39,18,40,31.0,49.0,257,49,0
988,83,45,38,22,12,10,71.0,39.0,82,38,0
989,79,39,30,21,24,38,83.0,57.0,554,59,1
990,35,45,18,19,29,25,27.0,76.0,138,92,1
991,98,41,20,37,21,28,26.0,54.0,982,61,1
992,53,40,40,31,23,25,7.0,6.0,190,23,0
